INDEX_NAME,OPEN_INDEX_VAL,HIGH_INDEX_VAL,CLOSE_INDEX_VAL,LOW_INDEX_VAL,TURN_OVER,TRADED_QTY,TIMESTAMP
NIFTY200 MOMENTUM 30,,,10388.9222,,,,2019-01-14
NIFTY200 MOMENTUM 30,,,10555.2809,,,,2019-01-15
NIFTY200 MOMENTUM 30,,,10546.6284,,,,2019-01-16
NIFTY200 MOMENTUM 30,,,10548.1632,,,,2019-01-17
NIFTY200 MOMENTUM 30,,,10577.6588,,,,2019-01-18
NIFTY200 MOMENTUM 30,,,10622.4518,,,,2019-01-21
NIFTY200 MOMENTUM 30,,,10679.6455,,,,2019-01-22
NIFTY200 MOMENTUM 30,,,10644.1988,,,,2019-01-23
NIFTY200 MOMENTUM 30,,,10676.7075,,,,2019-01-24
NIFTY200 MOMENTUM 30,,,10639.1892,,,,2019-01-25
NIFTY200 MOMENTUM 30,,,10486.7386,,,,2019-01-28
NIFTY200 MOMENTUM 30,,,10536.1059,,,,2019-01-29
NIFTY200 MOMENTUM 30,,,10551.4371,,,,2019-01-30
NIFTY200 MOMENTUM 30,,,10711.9481,,,,2019-01-31
NIFTY200 MOMENTUM 30,,,10840.3407,,,,2019-02-01
NIFTY200 MOMENTUM 30,,,10868.7363,,,,2019-02-04
NIFTY200 MOMENTUM 30,,,10864.2175,,,,2019-02-05
NIFTY200 MOMENTUM 30,,,10999.1339,,,,2019-02-06
NIFTY200 MOMENTUM 30,,,11025.112,,,,2019-02-07
NIFTY200 MOMENTUM 30,,,10929.2723,,,,2019-02-08
NIFTY200 MOMENTUM 30,,,10826.6471,,,,2019-02-11
NIFTY200 MOMENTUM 30,,,10778.0718,,,,2019-02-12
NIFTY200 MOMENTUM 30,,,10758.8879,,,,2019-02-13
NIFTY200 MOMENTUM 30,,,10713.1095,,,,2019-02-14
NIFTY200 MOMENTUM 30,,,10586.7893,,,,2019-02-15
NIFTY200 MOMENTUM 30,,,10507.9365,,,,2019-02-18
NIFTY200 MOMENTUM 30,,,10432.6021,,,,2019-02-19
NIFTY200 MOMENTUM 30,,,10540.4514,,,,2019-02-20
NIFTY200 MOMENTUM 30,,,10629.1942,,,,2019-02-21
NIFTY200 MOMENTUM 30,,,10647.8924,,,,2019-02-22
NIFTY200 MOMENTUM 30,,,10742.0297,,,,2019-02-25
NIFTY200 MOMENTUM 30,,,10729.5047,,,,2019-02-26
NIFTY200 MOMENTUM 30,,,10670.6081,,,,2019-02-27
NIFTY200 MOMENTUM 30,,,10660.8608,,,,2019-02-28
NIFTY200 MOMENTUM 30,,,10720.9166,,,,2019-03-01
NIFTY200 MOMENTUM 30,,,10745.3322,,,,2019-03-05
NIFTY200 MOMENTUM 30,,,10836.3537,,,,2019-03-06
NIFTY200 MOMENTUM 30,,,10770.0863,,,,2019-03-07
NIFTY200 MOMENTUM 30,,,10739.3644,,,,2019-03-08
NIFTY200 MOMENTUM 30,,,10865.6101,,,,2019-03-11
NIFTY200 MOMENTUM 30,,,10967.6304,,,,2019-03-12
NIFTY200 MOMENTUM 30,,,10957.1692,,,,2019-03-13
NIFTY200 MOMENTUM 30,,,10957.0419,,,,2019-03-14
NIFTY200 MOMENTUM 30,,,11024.278,,,,2019-03-15
NIFTY200 MOMENTUM 30,,,11056.109,,,,2019-03-18
NIFTY200 MOMENTUM 30,,,11103.5535,,,,2019-03-19
NIFTY200 MOMENTUM 30,,,11099.9383,,,,2019-03-20
NIFTY200 MOMENTUM 30,,,11051.0452,,,,2019-03-22
NIFTY200 MOMENTUM 30,,,10980.5976,,,,2019-03-25
NIFTY200 MOMENTUM 30,,,11090.6262,,,,2019-03-26
NIFTY200 MOMENTUM 30,,,11029.9831,,,,2019-03-27
NIFTY200 MOMENTUM 30,,,11099.0172,,,,2019-03-28
NIFTY200 MOMENTUM 30,,,11188.0853,,,,2019-03-29
NIFTY200 MOMENTUM 30,,,11226.5912,,,,2019-04-01
NIFTY200 MOMENTUM 30,,,11222.9448,,,,2019-04-02
NIFTY200 MOMENTUM 30,,,11168.067,,,,2019-04-03
NIFTY200 MOMENTUM 30,,,11147.0219,,,,2019-04-04
NIFTY200 MOMENTUM 30,,,11187.4785,,,,2019-04-05
NIFTY200 MOMENTUM 30,,,11152.1619,,,,2019-04-08
NIFTY200 MOMENTUM 30,,,11217.6937,,,,2019-04-09
NIFTY200 MOMENTUM 30,,,11184.579,,,,2019-04-10
NIFTY200 MOMENTUM 30,,,11177.5239,,,,2019-04-11
NIFTY200 MOMENTUM 30,,,11197.3544,,,,2019-04-12
NIFTY200 MOMENTUM 30,,,11257.3206,,,,2019-04-15
NIFTY200 MOMENTUM 30,,,11311.0978,,,,2019-04-16
NIFTY200 MOMENTUM 30,,,11302.7163,,,,2019-04-18
NIFTY200 MOMENTUM 30,,,11208.9507,,,,2019-04-22
NIFTY200 MOMENTUM 30,,,11228.8822,,,,2019-04-23
NIFTY200 MOMENTUM 30,,,11362.7029,,,,2019-04-24
NIFTY200 MOMENTUM 30,,,11315.482,,,,2019-04-25
NIFTY200 MOMENTUM 30,,,11407.7211,,,,2019-04-26
NIFTY200 MOMENTUM 30,,,11474.9434,,,,2019-04-30
NIFTY200 MOMENTUM 30,,,11362.066,,,,2019-05-02
NIFTY200 MOMENTUM 30,,,11271.0475,,,,2019-05-03
NIFTY200 MOMENTUM 30,,,11141.2305,,,,2019-05-06
NIFTY200 MOMENTUM 30,,,11080.7291,,,,2019-05-07
NIFTY200 MOMENTUM 30,,,10956.7196,,,,2019-05-08
NIFTY200 MOMENTUM 30,,,10938.9276,,,,2019-05-09
NIFTY200 MOMENTUM 30,,,10941.4283,,,,2019-05-10
NIFTY200 MOMENTUM 30,,,10856.9167,,,,2019-05-13
NIFTY200 MOMENTUM 30,,,10820.5738,,,,2019-05-14
NIFTY200 MOMENTUM 30,,,10815.9316,,,,2019-05-15
NIFTY200 MOMENTUM 30,,,10924.7946,,,,2019-05-16
NIFTY200 MOMENTUM 30,,,11021.4821,,,,2019-05-17
NIFTY200 MOMENTUM 30,,,11242.0867,,,,2019-05-20
NIFTY200 MOMENTUM 30,,,11218.4246,,,,2019-05-21
NIFTY200 MOMENTUM 30,,,11190.7208,,,,2019-05-22
NIFTY200 MOMENTUM 30,,,11117.6861,,,,2019-05-23
NIFTY200 MOMENTUM 30,,,11237.0837,,,,2019-05-24
NIFTY200 MOMENTUM 30,,,11215.9145,,,,2019-05-27
NIFTY200 MOMENTUM 30,,,11235.5362,,,,2019-05-28
NIFTY200 MOMENTUM 30,,,11215.7203,,,,2019-05-29
NIFTY200 MOMENTUM 30,,,11286.4129,,,,2019-05-30
NIFTY200 MOMENTUM 30,,,11320.988,,,,2019-05-31
NIFTY200 MOMENTUM 30,,,11493.5334,,,,2019-06-03
NIFTY200 MOMENTUM 30,,,11406.2498,,,,2019-06-04
NIFTY200 MOMENTUM 30,,,11299.491,,,,2019-06-06
NIFTY200 MOMENTUM 30,,,11319.0614,,,,2019-06-07
NIFTY200 MOMENTUM 30,,,11416.3953,,,,2019-06-10
NIFTY200 MOMENTUM 30,,,11457.6017,,,,2019-06-11
NIFTY200 MOMENTUM 30,,,11401.4172,,,,2019-06-12
NIFTY200 MOMENTUM 30,,,11410.8393,,,,2019-06-13
NIFTY200 MOMENTUM 30,,,11311.7249,,,,2019-06-14
NIFTY200 MOMENTUM 30,,,11221.5078,,,,2019-06-17
NIFTY200 MOMENTUM 30,,,11235.6164,,,,2019-06-18
NIFTY200 MOMENTUM 30,,,11242.24,,,,2019-06-19
NIFTY200 MOMENTUM 30,,,11337.8911,,,,2019-06-20
NIFTY200 MOMENTUM 30,,,11228.3517,,,,2019-06-21
NIFTY200 MOMENTUM 30,,,11169.5915,,,,2019-06-24
NIFTY200 MOMENTUM 30,,,11251.5589,,,,2019-06-25
NIFTY200 MOMENTUM 30,,,11275.155,,,,2019-06-26
NIFTY200 MOMENTUM 30,,,11259.5035,,,,2019-06-27
NIFTY200 MOMENTUM 30,,,11231.1076,,,,2019-06-28
NIFTY200 MOMENTUM 30,,,11286.1209,,,,2019-07-01
NIFTY200 MOMENTUM 30,,,11344.7149,,,,2019-07-02
NIFTY200 MOMENTUM 30,,,11335.2171,,,,2019-07-03
NIFTY200 MOMENTUM 30,,,11397.5397,,,,2019-07-04
NIFTY200 MOMENTUM 30,,,11231.3891,,,,2019-07-05
NIFTY200 MOMENTUM 30,,,10956.0221,,,,2019-07-08
NIFTY200 MOMENTUM 30,,,10926.0221,,,,2019-07-09
NIFTY200 MOMENTUM 30,,,10815.4995,,,,2019-07-10
NIFTY200 MOMENTUM 30,,,10851.1756,,,,2019-07-11
NIFTY200 MOMENTUM 30,,,10820.2878,,,,2019-07-12
NIFTY200 MOMENTUM 30,,,10866.165,,,,2019-07-15
NIFTY200 MOMENTUM 30,,,10946.7037,,,,2019-07-16
NIFTY200 MOMENTUM 30,,,10989.2034,,,,2019-07-17
NIFTY200 MOMENTUM 30,,,10920.2581,,,,2019-07-18
NIFTY200 MOMENTUM 30,,,10706.7416,,,,2019-07-19
NIFTY200 MOMENTUM 30,,,10606.8922,,,,2019-07-22
NIFTY200 MOMENTUM 30,,,10589.8085,,,,2019-07-23
NIFTY200 MOMENTUM 30,,,10491.0465,,,,2019-07-24
NIFTY200 MOMENTUM 30,,,10469.9454,,,,2019-07-25
NIFTY200 MOMENTUM 30,,,10560.9028,,,,2019-07-26
NIFTY200 MOMENTUM 30,,,10485.8662,,,,2019-07-29
NIFTY200 MOMENTUM 30,,,10351.5959,,,,2019-07-30
NIFTY200 MOMENTUM 30,,,10361.8562,,,,2019-07-31
NIFTY200 MOMENTUM 30,,,10233.625,,,,2019-08-01
NIFTY200 MOMENTUM 30,,,10239.4349,,,,2019-08-02
NIFTY200 MOMENTUM 30,,,10085.8966,,,,2019-08-05
NIFTY200 MOMENTUM 30,,,10220.9001,,,,2019-08-06
NIFTY200 MOMENTUM 30,,,10128.0154,,,,2019-08-07
NIFTY200 MOMENTUM 30,,,10278.0783,,,,2019-08-08
NIFTY200 MOMENTUM 30,,,10380.5775,,,,2019-08-09
NIFTY200 MOMENTUM 30,,,10128.5808,,,,2019-08-13
NIFTY200 MOMENTUM 30,,,10267.3681,,,,2019-08-14
NIFTY200 MOMENTUM 30,,,10295.3727,,,,2019-08-16
NIFTY200 MOMENTUM 30,,,10320.4311,,,,2019-08-19
NIFTY200 MOMENTUM 30,,,10282.9655,,,,2019-08-20
NIFTY200 MOMENTUM 30,,,10189.5737,,,,2019-08-21
NIFTY200 MOMENTUM 30,,,10021.2801,,,,2019-08-22
NIFTY200 MOMENTUM 30,,,10115.3915,,,,2019-08-23
NIFTY200 MOMENTUM 30,,,10349.0288,,,,2019-08-26
NIFTY200 MOMENTUM 30,,,10360.2565,,,,2019-08-27
NIFTY200 MOMENTUM 30,,,10295.2752,,,,2019-08-28
NIFTY200 MOMENTUM 30,,,10192.1902,,,,2019-08-29
NIFTY200 MOMENTUM 30,,,10283.0338,,,,2019-08-30
NIFTY200 MOMENTUM 30,,,10073.3112,,,,2019-09-03
NIFTY200 MOMENTUM 30,,,10127.8335,,,,2019-09-04
NIFTY200 MOMENTUM 30,,,10115.5795,,,,2019-09-05
NIFTY200 MOMENTUM 30,,,10221.5119,,,,2019-09-06
NIFTY200 MOMENTUM 30,,,10340.5051,,,,2019-09-09
NIFTY200 MOMENTUM 30,,,10362.429,,,,2019-09-11
NIFTY200 MOMENTUM 30,,,10313.4175,,,,2019-09-12
NIFTY200 MOMENTUM 30,,,10420.0456,,,,2019-09-13
NIFTY200 MOMENTUM 30,,,10364.1392,,,,2019-09-16
NIFTY200 MOMENTUM 30,,,10198.5499,,,,2019-09-17
NIFTY200 MOMENTUM 30,,,10228.9253,,,,2019-09-18
NIFTY200 MOMENTUM 30,,,10092.136,,,,2019-09-19
NIFTY200 MOMENTUM 30,,,10650.244,,,,2019-09-20
NIFTY200 MOMENTUM 30,,,10984.6368,,,,2019-09-23
NIFTY200 MOMENTUM 30,,,10974.5728,,,,2019-09-24
NIFTY200 MOMENTUM 30,,,10828.8121,,,,2019-09-25
NIFTY200 MOMENTUM 30,,,10932.7039,,,,2019-09-26
NIFTY200 MOMENTUM 30,,,10921.6806,,,,2019-09-27
NIFTY200 MOMENTUM 30,,,10866.7099,,,,2019-09-30
NIFTY200 MOMENTUM 30,,,10727.4283,,,,2019-10-01
NIFTY200 MOMENTUM 30,,,10666.1103,,,,2019-10-03
NIFTY200 MOMENTUM 30,,,10528.3677,,,,2019-10-04
NIFTY200 MOMENTUM 30,,,10505.7502,,,,2019-10-07
NIFTY200 MOMENTUM 30,,,10675.8255,,,,2019-10-09
NIFTY200 MOMENTUM 30,,,10586.4697,,,,2019-10-10
NIFTY200 MOMENTUM 30,,,10615.7082,,,,2019-10-11
NIFTY200 MOMENTUM 30,,,10606.5882,,,,2019-10-14
NIFTY200 MOMENTUM 30,,,10643.8561,,,,2019-10-15
NIFTY200 MOMENTUM 30,,,10705.6905,,,,2019-10-16
NIFTY200 MOMENTUM 30,,,10821.327,,,,2019-10-17
NIFTY200 MOMENTUM 30,,,10914.4562,,,,2019-10-18
NIFTY200 MOMENTUM 30,,,10858.361,,,,2019-10-22
NIFTY200 MOMENTUM 30,,,10877.2146,,,,2019-10-23
NIFTY200 MOMENTUM 30,,,10884.4353,,,,2019-10-24
NIFTY200 MOMENTUM 30,,,10850.6653,,,,2019-10-25
NIFTY200 MOMENTUM 30,,,10864.7115,,,,2019-10-27
NIFTY200 MOMENTUM 30,,,10978.9304,,,,2019-10-29
NIFTY200 MOMENTUM 30,,,11016.3948,,,,2019-10-30
NIFTY200 MOMENTUM 30,,,11114.5221,,,,2019-10-31
NIFTY200 MOMENTUM 30,,,11111.7599,,,,2019-11-01
NIFTY200 MOMENTUM 30,,,11183.6943,,,,2019-11-04
NIFTY200 MOMENTUM 30,,,11173.088,,,,2019-11-05
NIFTY200 MOMENTUM 30,,,11170.5473,,,,2019-11-06
NIFTY200 MOMENTUM 30,,,11214.017,,,,2019-11-07
NIFTY200 MOMENTUM 30,,,11143.4381,,,,2019-11-08
NIFTY200 MOMENTUM 30,,,11157.5616,,,,2019-11-11
NIFTY200 MOMENTUM 30,,,11061.4173,,,,2019-11-13
NIFTY200 MOMENTUM 30,,,11119.3004,,,,2019-11-14
NIFTY200 MOMENTUM 30,,,11135.4569,,,,2019-11-15
NIFTY200 MOMENTUM 30,,,11149.857,,,,2019-11-18
NIFTY200 MOMENTUM 30,,,11192.2923,,,,2019-11-19
NIFTY200 MOMENTUM 30,,,11228.055,,,,2019-11-20
NIFTY200 MOMENTUM 30,,,11171.1318,,,,2019-11-21
NIFTY200 MOMENTUM 30,,,11090.1781,,,,2019-11-22
NIFTY200 MOMENTUM 30,,,11243.7869,,,,2019-11-25
NIFTY200 MOMENTUM 30,,,11217.1268,,,,2019-11-26
NIFTY200 MOMENTUM 30,,,11306.6976,,,,2019-11-27
NIFTY200 MOMENTUM 30,,,11368.2608,,,,2019-11-28
NIFTY200 MOMENTUM 30,,,11261.4691,,,,2019-11-29
NIFTY200 MOMENTUM 30,,,11234.4984,,,,2019-12-02
NIFTY200 MOMENTUM 30,,,11219.3773,,,,2019-12-03
NIFTY200 MOMENTUM 30,,,11293.057,,,,2019-12-04
NIFTY200 MOMENTUM 30,,,11272.2443,,,,2019-12-05
NIFTY200 MOMENTUM 30,,,11165.9633,,,,2019-12-06
NIFTY200 MOMENTUM 30,,,11188.0528,,,,2019-12-09
NIFTY200 MOMENTUM 30,,,11131.5223,,,,2019-12-10
NIFTY200 MOMENTUM 30,,,11215.7614,,,,2019-12-11
NIFTY200 MOMENTUM 30,,,11282.6787,,,,2019-12-12
NIFTY200 MOMENTUM 30,,,11361.9568,,,,2019-12-13
NIFTY200 MOMENTUM 30,,,11351.3662,,,,2019-12-16
NIFTY200 MOMENTUM 30,,,11430.8346,,,,2019-12-17
NIFTY200 MOMENTUM 30,,,11454.6754,,,,2019-12-18
NIFTY200 MOMENTUM 30,,,11470.4193,,,,2019-12-19
NIFTY200 MOMENTUM 30,,,11524.6603,,,,2019-12-20
NIFTY200 MOMENTUM 30,,,11524.6841,,,,2019-12-23
NIFTY200 MOMENTUM 30,,,11480.3126,,,,2019-12-24
NIFTY200 MOMENTUM 30,,,11437.899,,,,2019-12-26
NIFTY200 MOMENTUM 30,,,11526.8896,,,,2019-12-27
NIFTY200 MOMENTUM 30,,,11556.3065,,,,2019-12-30
NIFTY200 MOMENTUM 30,,,11490.8156,,,,2019-12-31
NIFTY200 MOMENTUM 30,,,11483.4881,,,,2020-01-01
NIFTY200 MOMENTUM 30,,,11546.1811,,,,2020-01-02
NIFTY200 MOMENTUM 30,,,11477.3058,,,,2020-01-03
NIFTY200 MOMENTUM 30,,,11258.1157,,,,2020-01-06
NIFTY200 MOMENTUM 30,,,11325.6739,,7609.03,79443171.0,2020-01-07
NIFTY200 MOMENTUM 30,,,11373.3234,,,,2020-01-08
NIFTY200 MOMENTUM 30,,,11552.2759,,,,2020-01-09
NIFTY200 MOMENTUM 30,,,11600.7032,,,,2020-01-10
NIFTY200 MOMENTUM 30,,,11689.5652,,,,2020-01-13
NIFTY200 MOMENTUM 30,,,11760.2659,,,,2020-01-14
NIFTY200 MOMENTUM 30,,,11798.423,,,,2020-01-15
NIFTY200 MOMENTUM 30,,,11871.6122,,,,2020-01-16
NIFTY200 MOMENTUM 30,,,11942.1688,,,,2020-01-17
NIFTY200 MOMENTUM 30,,,11887.5266,,,,2020-01-20
NIFTY200 MOMENTUM 30,,,11853.9983,,,,2020-01-21
NIFTY200 MOMENTUM 30,,,11808.5033,,,,2020-01-22
NIFTY200 MOMENTUM 30,,,11919.2807,,,,2020-01-23
NIFTY200 MOMENTUM 30,,,12015.1091,,,,2020-01-24
NIFTY200 MOMENTUM 30,,,11967.3435,,,,2020-01-27
NIFTY200 MOMENTUM 30,,,11956.9317,,,,2020-01-28
NIFTY200 MOMENTUM 30,,,12028.6681,,,,2020-01-29
NIFTY200 MOMENTUM 30,,,11928.9419,,,,2020-01-30
NIFTY200 MOMENTUM 30,,,11817.4329,,,,2020-01-31
NIFTY200 MOMENTUM 30,,,11558.2018,,,,2020-02-01
NIFTY200 MOMENTUM 30,,,11796.1869,,,,2020-02-03
NIFTY200 MOMENTUM 30,,,12043.1803,,,,2020-02-04
NIFTY200 MOMENTUM 30,,,12142.0364,,,,2020-02-05
NIFTY200 MOMENTUM 30,,,12197.4188,,,,2020-02-06
NIFTY200 MOMENTUM 30,,,12176.6258,,8322.5,88580139.0,2020-02-07
NIFTY200 MOMENTUM 30,,,12154.739,,,,2020-02-10
NIFTY200 MOMENTUM 30,,,12166.7633,,,,2020-02-11
NIFTY200 MOMENTUM 30,,,12249.8313,,,,2020-02-12
NIFTY200 MOMENTUM 30,,,12228.2516,,,,2020-02-13
NIFTY200 MOMENTUM 30,,,12228.3588,,,,2020-02-14
NIFTY200 MOMENTUM 30,,,12173.9913,,,,2020-02-17
NIFTY200 MOMENTUM 30,,,12126.8771,,,,2020-02-18
NIFTY200 MOMENTUM 30,,,12317.6406,,,,2020-02-19
NIFTY200 MOMENTUM 30,,,12243.3394,,,,2020-02-20
NIFTY200 MOMENTUM 30,,,12035.1675,,,,2020-02-24
NIFTY200 MOMENTUM 30,,,12003.7952,,,,2020-02-25
NIFTY200 MOMENTUM 30,,,11915.8606,,,,2020-02-26
NIFTY200 MOMENTUM 30,,,11898.3297,,,,2020-02-27
NIFTY200 MOMENTUM 30,,,11475.1549,,,,2020-02-28
NIFTY200 MOMENTUM 30,,,11393.8576,,,,2020-03-02
NIFTY200 MOMENTUM 30,,,11587.6155,,,,2020-03-03
NIFTY200 MOMENTUM 30,,,11506.4103,,,,2020-03-04
NIFTY200 MOMENTUM 30,,,11563.328,,,,2020-03-05
NIFTY200 MOMENTUM 30,,,11362.5535,,,,2020-03-06
NIFTY200 MOMENTUM 30,,,10944.244,,,,2020-03-09
NIFTY200 MOMENTUM 30,,,10936.9211,,,,2020-03-11
NIFTY200 MOMENTUM 30,,,10151.7562,,,,2020-03-12
NIFTY200 MOMENTUM 30,,,10469.448,,,,2020-03-13
NIFTY200 MOMENTUM 30,,,9838.826,,,,2020-03-16
NIFTY200 MOMENTUM 30,,,9613.5773,,,,2020-03-17
NIFTY200 MOMENTUM 30,,,8982.7748,,,,2020-03-18
NIFTY200 MOMENTUM 30,,,8709.3413,,,,2020-03-19
NIFTY200 MOMENTUM 30,,,9316.6688,,,,2020-03-20
NIFTY200 MOMENTUM 30,,,8103.2426,,,,2020-03-23
NIFTY200 MOMENTUM 30,,,8333.6693,,,,2020-03-24
NIFTY200 MOMENTUM 30,,,8871.4622,,,,2020-03-25
NIFTY200 MOMENTUM 30,,,9206.6558,,,,2020-03-26
NIFTY200 MOMENTUM 30,,,9100.3192,,,,2020-03-27
NIFTY200 MOMENTUM 30,,,8896.8517,,,,2020-03-30
NIFTY200 MOMENTUM 30,,,9252.3805,,,,2020-03-31
NIFTY200 MOMENTUM 30,,,8928.0064,,,,2020-04-01
NIFTY200 MOMENTUM 30,,,8797.1585,,,,2020-04-03
NIFTY200 MOMENTUM 30,,,9549.6869,,,,2020-04-07
NIFTY200 MOMENTUM 30,,,9541.0335,,15943.66,125234612.0,2020-04-08
NIFTY200 MOMENTUM 30,,,9859.8937,,,,2020-04-09
NIFTY200 MOMENTUM 30,,,9823.9983,,,,2020-04-13
NIFTY200 MOMENTUM 30,,,9870.6494,,,,2020-04-15
NIFTY200 MOMENTUM 30,,,9976.611,,,,2020-04-16
NIFTY200 MOMENTUM 30,,,10110.8806,,,,2020-04-17
NIFTY200 MOMENTUM 30,,,10074.2373,,,,2020-04-20
NIFTY200 MOMENTUM 30,,,9943.216,,,,2020-04-21
NIFTY200 MOMENTUM 30,,,10162.5951,,,,2020-04-22
NIFTY200 MOMENTUM 30,,,10220.2355,,,,2020-04-23
NIFTY200 MOMENTUM 30,,,10046.8773,,,,2020-04-24
NIFTY200 MOMENTUM 30,,,10260.1156,,,,2020-04-27
NIFTY200 MOMENTUM 30,,,10324.6256,,,,2020-04-28
NIFTY200 MOMENTUM 30,,,10382.0681,,,,2020-04-29
NIFTY200 MOMENTUM 30,,,10540.0427,,,,2020-04-30
NIFTY200 MOMENTUM 30,,,10060.6699,,,,2020-05-04
NIFTY200 MOMENTUM 30,,,9892.1822,,,,2020-05-05
NIFTY200 MOMENTUM 30,,,10007.5192,,,,2020-05-06
NIFTY200 MOMENTUM 30,,,9883.0474,,,,2020-05-07
NIFTY200 MOMENTUM 30,,,10012.3619,,15692.91,144053795.0,2020-05-08
NIFTY200 MOMENTUM 30,,,9964.9877,,,,2020-05-11
NIFTY200 MOMENTUM 30,,,9905.8247,,,,2020-05-12
NIFTY200 MOMENTUM 30,,,9985.7105,,,,2020-05-13
NIFTY200 MOMENTUM 30,,,9838.6027,,,,2020-05-14
NIFTY200 MOMENTUM 30,,,9876.0034,,,,2020-05-15
NIFTY200 MOMENTUM 30,,,9524.0814,,,,2020-05-18
NIFTY200 MOMENTUM 30,,,9606.091,,,,2020-05-19
NIFTY200 MOMENTUM 30,,,9814.6226,,,,2020-05-20
NIFTY200 MOMENTUM 30,,,9799.5411,,,,2020-05-21
NIFTY200 MOMENTUM 30,,,9716.321,,,,2020-05-22
NIFTY200 MOMENTUM 30,,,9706.3383,,,,2020-05-26
NIFTY200 MOMENTUM 30,,,9868.2026,,,,2020-05-27
NIFTY200 MOMENTUM 30,,,10001.2708,,,,2020-05-28
NIFTY200 MOMENTUM 30,,,10210.7019,,,,2020-05-29
NIFTY200 MOMENTUM 30,,,10410.4938,,,,2020-06-01
NIFTY200 MOMENTUM 30,,,10531.5412,,,,2020-06-02
NIFTY200 MOMENTUM 30,,,10653.0123,,,,2020-06-03
NIFTY200 MOMENTUM 30,,,10612.3236,,,,2020-06-04
NIFTY200 MOMENTUM 30,,,10710.5714,,,,2020-06-05
NIFTY200 MOMENTUM 30,,,10690.8874,,14260.87,127847999.0,2020-06-08
NIFTY200 MOMENTUM 30,,,10601.9418,,,,2020-06-09
NIFTY200 MOMENTUM 30,,,10642.6117,,,,2020-06-10
NIFTY200 MOMENTUM 30,,,10491.2065,,,,2020-06-11
NIFTY200 MOMENTUM 30,,,10610.327,,,,2020-06-12
NIFTY200 MOMENTUM 30,,,10433.2922,,16761.62,188331479.0,2020-06-15
NIFTY200 MOMENTUM 30,,,10485.379,,18225.75,213117008.0,2020-06-16
NIFTY200 MOMENTUM 30,,,10459.0917,,15112.6,167141692.0,2020-06-17
NIFTY200 MOMENTUM 30,,,10625.2987,,19035.86,220376925.0,2020-06-18
NIFTY200 MOMENTUM 30,,,10791.7121,,31889.99,323056533.0,2020-06-19
NIFTY200 MOMENTUM 30,,,10913.788,,20281.04,225190195.0,2020-06-22
NIFTY200 MOMENTUM 30,,,11093.4711,,18479.66,172769537.0,2020-06-23
NIFTY200 MOMENTUM 30,,,10923.614,,24153.24,239558516.0,2020-06-24
NIFTY200 MOMENTUM 30,,,10917.8007,,23890.97,260199951.0,2020-06-25
NIFTY200 MOMENTUM 30,,,10904.9887,,7735.62,79159925,2020-06-26
NIFTY200 MOMENTUM 30,,,10914.4154,,7856.57,82210144,2020-06-29
NIFTY200 MOMENTUM 30,,,10878.776,,8091.92,82108988,2020-06-30
NIFTY200 MOMENTUM 30,,,10813.1159,,7609.03,79443171,2020-07-01
NIFTY200 MOMENTUM 30,,,10867.4054,,8322.5,88580139,2020-07-02
NIFTY200 MOMENTUM 30,,,10949.5916,,7966.98,99008036,2020-07-03
NIFTY200 MOMENTUM 30,,,10973.5276,,9548.04,102540444,2020-07-06
NIFTY200 MOMENTUM 30,,,10988.1331,,9591.55,100538844,2020-07-07
NIFTY200 MOMENTUM 30,,,10950.574,,9147.49,99416658,2020-07-08
NIFTY200 MOMENTUM 30,,,11003.8056,,8416.09,80191465,2020-07-09
NIFTY200 MOMENTUM 30,,,11036.1676,,9638.98,92745691,2020-07-10
NIFTY200 MOMENTUM 30,,,11112.9991,,12769.78,114755570,2020-07-13
NIFTY200 MOMENTUM 30,,,11092.666,,13647.96,151490263,2020-07-14
NIFTY200 MOMENTUM 30,,,11059.4953,,18557.95,144407417,2020-07-15
NIFTY200 MOMENTUM 30,,,11177.6545,,12091.95,110716162,2020-07-16
NIFTY200 MOMENTUM 30,,,11329.2002,,13378.27,129768633,2020-07-17
NIFTY200 MOMENTUM 30,,,11404.8255,,10732.47,91298456,2020-07-20
NIFTY200 MOMENTUM 30,,,11280.6012,,10471.91,88972077,2020-07-21
NIFTY200 MOMENTUM 30,,,11257.5038,,13750.92,137965866,2020-07-22
NIFTY200 MOMENTUM 30,,,11346.2947,,11979.41,111084490,2020-07-23
NIFTY200 MOMENTUM 30,,,11264.6116,,18836.71,156578043,2020-07-24
NIFTY200 MOMENTUM 30,,,11203.8707,,14603.81,112943049,2020-07-27
NIFTY200 MOMENTUM 30,,,11251.0094,,11938.07,141496597,2020-07-28
NIFTY200 MOMENTUM 30,,,11358.8301,,16374.19,135404788,2020-07-29
NIFTY200 MOMENTUM 30,,,11426.7088,,19055.67,168701132,2020-07-30
NIFTY200 MOMENTUM 30,,,11586.3513,,18036.93,167371622,2020-07-31
NIFTY200 MOMENTUM 30,,,11543.0261,,12552.54,126353842,2020-08-03
NIFTY200 MOMENTUM 30,,,11687.9122,,15943.66,125234612,2020-08-04
NIFTY200 MOMENTUM 30,,,11698.9822,,15692.91,144053795,2020-08-05
NIFTY200 MOMENTUM 30,,,11810.5234,,14260.87,127847999,2020-08-06
NIFTY200 MOMENTUM 30,,,11929.7199,,14713.49,150992292,2020-08-07
NIFTY200 MOMENTUM 30,,,12184.3824,,17836.33,169206187,2020-08-10
